[2025-06-25 03:55:45 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/funeral/ has been purged, triggered by action: save_post 
[2025-06-25 03:56:52 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/baptism-2/ has been purged, triggered by action: save_post 
[2025-06-25 03:56:52 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/baptism-2/ has been purged, triggered by action: save_post 
[2025-06-25 03:56:52 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/baptism-2/ has been purged, triggered by action: save_post 
[2025-06-25 03:58:06 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/baptism-2/ has been purged, triggered by action: save_post 
[2025-06-25 03:58:06 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/baptism-2/ has been purged, triggered by action: save_post 
[2025-06-25 03:58:06 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/baptism-2/ has been purged, triggered by action: save_post 
[2025-06-25 03:58:37 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/?elementor_library=default-kit has been purged, triggered by action: save_post 
[2025-06-25 03:58:38 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/?elementor_library=default-kit has been purged, triggered by action: save_post 
[2025-06-25 03:58:38 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/?elementor_library=default-kit has been purged, triggered by action: save_post 
[2025-06-25 03:59:15 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 03:59:15 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 03:59:16 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 03:59:55 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 03:59:55 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 03:59:56 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:00:24 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/funeral/ has been purged, triggered by action: save_post 
[2025-06-25 04:00:24 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/funeral/ has been purged, triggered by action: save_post 
[2025-06-25 04:00:25 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/funeral/ has been purged, triggered by action: save_post 
[2025-06-25 04:00:52 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:00:52 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:00:53 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:01:49 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/baptism-2/ has been purged, triggered by action: save_post 
[2025-06-25 04:01:49 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/baptism-2/ has been purged, triggered by action: save_post 
[2025-06-25 04:01:49 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/baptism-2/ has been purged, triggered by action: save_post 
[2025-06-25 04:02:49 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/funeral/ has been purged, triggered by action: save_post 
[2025-06-25 04:02:49 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/funeral/ has been purged, triggered by action: save_post 
[2025-06-25 04:02:49 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/funeral/ has been purged, triggered by action: save_post 
[2025-06-25 04:04:21 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:04:21 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:04:21 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:05:00 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 04:05:00 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 04:05:00 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 04:05:49 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:05:49 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:05:49 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:07:49 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 04:07:49 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 04:07:50 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 04:08:36 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:08:36 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:08:37 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:33:58 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:33:59 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:33:59 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:35:43 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:35:43 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:35:44 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:37:21 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 04:37:22 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 04:37:22 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 04:40:31 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/?page_id=1331 has been purged, triggered by action: save_post 
[2025-06-25 04:40:31 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/?page_id=1331 has been purged, triggered by action: save_post 
[2025-06-25 04:41:04 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/event/presentation/ has been purged, triggered by action: save_post 
[2025-06-25 04:41:04 : INFO] - Cache for archive page associated with post_type: tribe_events and Title: "Presentation" has been purged, triggered by action: save_post 
[2025-06-25 04:41:10 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/event/presentation/ has been purged, triggered by action: save_post 
[2025-06-25 04:41:10 : INFO] - Cache for archive page associated with post_type: tribe_events and Title: "Presentation" has been purged, triggered by action: save_post 
[2025-06-25 04:41:28 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/?post_type=tribe_events&p=1334 has been purged, triggered by action: save_post 
[2025-06-25 04:41:28 : INFO] - Cache for archive page associated with post_type: tribe_events and Title: "Auto Draft" has been purged, triggered by action: save_post 
